OperatorControlNumber,DifficultyDate,SubmissionDate,OperatorDesignator,SubmitterDesignator,SubmitterTypeCode,ReceivingRegionCode,ReceivingDistrictOffice,SDRType,JASCCode,NatureOfConditionA,NatureOfConditionB,NatureOfConditionC,PrecautionaryProcedureA,PrecautionaryProcedureB,PrecautionaryProcedureC,PrecautionaryProcedureD,StageOfOperationCode,HowDiscoveredCode,RegistryNNumber,AircraftMake,AircraftModel,AircraftSerialNumber,AircraftTotalTime,AircraftTotalCycles,EngineMake,EngineModel,EngineSerialNumber,EngineTotalTime,EngineTotalCycles,PropellerMake,PropellerModel,PropellerSerialNumber,PropellerTotalTime,PropellerTotalCycles,PartMake,PartName,PartNumber,PartSerialNumber,PartCondition,PartLocation,PartTotalTime,PartTotalCycles,PartTimeSince,PartSinceCode,ComponentMake,ComponentModel,ComponentName,ComponentPartNumber,ComponentSerialNumber,ComponentLocation,ComponentTotalTime,ComponentTotalCycles,ComponentTimeSince,ComponentSinceCode,FuselageStationFrom,FuselageStationTo,StringerFrom,StringerFromSide,StringerTo,StringerToSide,WingStationFrom,WingStationFromSide,WingStationTo,WingStationToSide,ButtLineFrom,ButtLineFromSide,ButtlineTo,ButtlineToSide,WaterLineFrom,WaterLineTo,CrackLength,NumberOfCracks,CorrosionLevel,StructuralOther,Discrepancy
SWAA2025040702884,3/7/2025 0:00:00,4/7/2025 15:33:42,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8614M,BOEING,7378H4,36908,40487.0,19269.0,,,,,,,,,,,BOEING,ANGLE,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRACK ON ANGLE LOCATED AFT FACE BS 500I AT LEVEL STR 28R AT FWD CARGO COMPARTMENT 2025-172111<[01] DRILL AND APPLY PROTECTIVE TREATMENT;[02] CORRECTED STEP 1 REPLACED ANGLE LOCATED AFT FACE BS 500I AT LEVEL STR 28R AT FWD CARGO COMPARTMENT IAW B737-800 SRM 51-10-02 ITEM 9 AND SRM 51-40-02; DWG 143A7902 SHEET:160 REV:B . SEE INDIVIDUAL SIGNS OFF BELOW.;[03] REPLACED ANGLE LOCATED AFT FACE BS 500I AT LEVEL STR 28R AT FWD CARGO COMPARTMENT IAW B737-800 SRM 51-10-02 ITEM 9 AND SRM 51-40-02; DWG 143A7902 SHEET:160 REV:B . SEE INDIVIDUAL SIGNS OFF BELOW.
SWAA2025040702880,3/6/2025 0:00:00,4/7/2025 15:33:42,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8614M,BOEING,7378H4,36908,40487.0,19269.0,,,,,,,,,,,BOEING,SCUFF PLATE,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRACK AFT CORNER SCUFF PLATE AT AFT CARGO COMPARTMENT 2025-172097<[01] TOOL USED DIGITAL CALIPER P/N: 500-193-30; S/N: 0000291; DUE DATE: 01-NOV-25.;[02] TOOL USED: RADIOMETER PHOTOMETER HING TECH SUPPLIES; PN:XRP-3000; SN:1753756; CAL DUE DATE: 10-MAR-25;[03] REPAIRED BY WELDING AFT CORNER SCUFF PLATE AT AFT CARGO COMPARTMENT I. A.W. BOEING 737-800 SRM 53-60-15-2R-1; REPAIR 1 SEE INDIVIDUAL SIGNOFFS BELOW.;[04] REPAIRED BY WELDING AFT CORNER SCUFF PLATE AT AFT CARGO COMPARTMENT I. A.W. BOEING 737-800 SRM 53-60-15-2R-1; REPAIR 1 SEE INDIVIDUAL SIGNOFFS BELOW.
AALA202503138083,3/12/2025 0:00:00,3/13/2025 15:00:42,AALA,AALA,A,SW,21,A,2820,J,,,O,,,,CR,O,842NN,BOEING,737823,31099,43812.0,18550.0,,,,,,,,,,,EATON,PRESSURE SWITCH,21C13211,,FAULTY,ZONE 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: NUMBER 1 AFT BOOST FUEL PUMP LOW PRESSURE ILIGHT ILLUMINATD IN CRUISE AND DESCENT. REMOVE AND REPLACED NUMBER 1 AFT BOOST PUMP PRESSURE SWITCH. OPERTIONAL CHECK GOOD. PER AMM 28-42-11.
CALA2025031402810,3/14/2025 0:00:00,3/14/2025 15:42:56,CALA,CALA,A,GL,33,A,2150,J,,,A,,,,NR,O,77542,BOEING,737824,63647,23530.0,8632.0,,,,,,,,,,,HNYWL,VALVE,32902061,11866,FAULTED,A/C PACK,23520.0,8626.0,23520.0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RT PACK LIGHT COMES ON DURING MASTER CAUTION RECALL R PACK LIGHT ON WITH PACK OFF PACK TEMP SHOWS 60C ON TEMP GUAG E BITE TEST ON RIGHT PACK CONTROLLER NO FAULTS,GROUND TEST PASS,TASK21-61-00-700-806-002. FOLLOWED FIM TASK 21-62 TASK 849, FOUND STANDBY TEMP CONTROL VALVE NOT CLOSING COMPLETELY. REPLACED STCV REF TASK 21-51-11-400-801. OP CHECKS NORMAL NO LEAKS. RIGHT PACK OPS NORMAL.PACK LIGHT NOT ON."
SWAA2025040707423,3/10/2025 0:00:00,4/7/2025 15:33:16,SWAA,SWAA,A,SW,29,A,2780,O,,,K,,,,IN,V,8683D,BOEING,7378H4,36738,30193.0,14942.0,,,,,,,,,,,BOEING,STOP,,,WORN,ZONE 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2 SLAT; L/E WING UP-STOPS WORN ON INBD AND OUTBD SIDES OF ACTUATOR.<[01] REMOVED AND REPLACED UPSTOPS AS REQUIRED PER AMM 27-81-00;[02] C/W RII INSPECTION
CALA2025031702859,3/15/2025 0:00:00,3/17/2025 9:06:57,CALA,CALA,A,GL,33,A,5321,O,,,K,,,,IN,V,12238,BOEING,737824,28804,78270.0,28919.0,,,,,,,,,,,BOEING,FLOOR PANEL,,,DENTED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,24,L,45,L,,,,,,CRUSHED,(SUPPORT TASK) MAIN CABIN FLOOR PANEL 241EF DENTED AND CRUSHED ON EDGE. RECEIVED NEW FLOOR PNL 241EF NO. 144A5810-10 P.O NO. 1113242.5 APPLICABLE TO AIRCRAFT PER AIPC B737-800 AIPC 53-21-00 PREFORMED FIT CHECK PER B737-800 AMM 53-21-00-400-801 STEPS 3.F(7)(8) ESFR COMPLETED
SWAA2025042850880,3/29/2025 0:00:00,4/28/2025 15:33:15,SWAA,SWAA,A,SW,29,A,5315,O,,,K,,,,IN,9,8686A,BOEING,7378H4,36938,27142.0,13384.0,,,,,,,,,,,BOEING,FLOORBEAM,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASSENGER CABIN FLOOR LATERAL FLOOR BOARD SUPPORT BEAM IS CRACKED AT FASTENER ON INBOARD END AT STA 540 AND BL 0. REMOVED CRACKED BREAK ASSY. AT STA 540; BL 0 AS PER SRM 51-10-02. REMOVED & REPLACED BREAK ASSY. AT STA 540 AS PER SRM 51-40-02.
SWAA2025031704104,3/11/2025 0:00:00,3/17/2025 15:37:47,SWAA,SWAA,A,SW,29,A,5753,O,,,K,,,,IN,V,8665D,BOEING,7378H4,36652,32925.0,16046.0,,,,,,,,,,,BOEING,TAIL CONE,,,CRACKED,ZONE 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#3 FLAP TRACK FAIRING TAILCONE CRACK <[01]. MATCH DRILLED NEW # 3 FLAP TRACK FAIRING TAILCONE PER SRM 51-40-05;[02] REMOVED AND REPLACED #3 FLAP TACK FAIRING TAIL CONE IAW AMM 51-10-02.
SWAA2025031702820,3/2/2025 0:00:00,3/17/2025 15:37:46,SWAA,SWAA,A,SW,29,A,5321,O,,,K,,,,IN,V,8755L,BOEING,7378,67208,9246.0,4620.0,,,,,,,,,,,BOEING,FLOOR PANEL,,,PULLED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PANEL 232DF INSERT PULLED THRU. <[01] REMOVED AND REPLACED CABIN FLOORBOARD PER AMM 53-21-00;[02] C/W INSPECTION.
AALA202503187033,3/16/2025 0:00:00,3/18/2025 11:40:29,AALA,AALA,A,SW,21,A,5313,O,,,K,,,,IN,V,958AN,BOEING,737823,30091,67509.0,28571.0,,,,,,,,,,,BOEING,STRINGER,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,323,,,,,,,,,,27,L,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON E AND E COMPARTMENT STRINGER AT STA 323, S27L. REPAIRED STRINGER PER EA 362116."
BJNA202503180001,3/18/2025 0:00:00,3/18/2025 9:06:01,BJNA,BJNA,A,SO,29,A,3350,O,,,K,,,,IN,V,815VL,BOEING,7378H4,39883,40849.0,19011.0,,,,,,,,,,,,MOUNT BRACKET,8200048702,,BROKEN,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DURING SERVICE CHECK NOTED AFT EXIT LIGHT CALL LIGHT LENS COVER MOUNT BRACKET DAMAGED R/R AFT EXIT LIGHT ASSY IAW AMM 33-51-01-960-802. OPS CHECK GOOD THIS CLEARS DMI # 291539, PLACARD REMOVED."
SWAA2025031705973,3/16/2025 0:00:00,3/17/2025 15:37:52,SWAA,SWAA,A,SW,29,A,5241,O,,,K,,,,IN,C,8871Q,BOEING,7378,42678,5866.0,3207.0,,,,,,,,,,,BOEING,NUT,,,LOOSE,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREW REPORTS AFT SERVICE DOOR FIXED HANDLE LOOSE. <[01] REMOVED AND REPLACED AFT GALLY SERVICE DOOR ASSIST HANDLE LOWER NUT IN REF WITH AMM 52-41-31.
AALA202503194246,3/10/2025 0:00:00,3/19/2025 14:40:13,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,923NN,BOEING,737823,31167,35203.0,15130.0,,,,,,,,,,,BOEING,WEB,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,787,793,,,,,,,,,26,R,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT CUTOUT WEB FROM BS 787 TO BS 793, RBL 26. REPLACED WEB PER AARD 51-00-05-1."
SWAA2025031805603,3/15/2025 0:00:00,3/18/2025 15:45:44,SWAA,SWAA,A,SW,29,A,2560,O,,,K,,,,TX,C,8510E,BOEING,7378H4,36944,27730.0,13836.0,,,,,,,,,,,BOEING,GIRT BAR,,,LOOSE,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FWD SERVICE DOOR GIRT BARS LOOSE <[01]. TIGHTENED AS NEEDED PER M/M SIP.
AALA202503193346,3/13/2025 0:00:00,3/19/2025 15:28:27,AALA,AALA,A,SW,21,A,2565,O,,,O,,,,TX,O,885NN,BOEING,737823,31139,38701.0,16660.0,,,,,,,,,,,,SLIDE,,,FAILED,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS GROUNDED: L2 SLIDE FAILED TO DEPLOY PROPERLY WHEN EVACUATION INITIATED. (OPEN).
CALA2025032003004,3/19/2025 0:00:00,3/20/2025 8:42:12,CALA,CALA,A,GL,33,A,5321,O,,,K,,,,IN,V,12238,BOEING,737824,28804,78270.0,28919.0,,,,,,,,,,,BOEING,FLOOR PANEL,144A58104,,DENTED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,24,L,24,L,,,,,,CRUSHED,(SUPPORT TASK) MAIN CABIN FLOOR PANEL 231YF DENTED AND CRUSHED ON EDGE. RECEIVING NEW FLOOR PANEL PN NO. 29-5321-3-0126 PO NO. 1113650.2 PN: 5320DC14858-251 IAW B737-800 AMM 53-21-00. FIT CHECK GOOD ESFR COMPLETED
AALA202505019031,3/28/2025 0:00:00,5/1/2025 12:10:04,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,927NN,BOEING,737823,31171,35063.0,15244.0,,,,,,,,,,,BOEING,TRANSITION PANEL,146A750232,,CORRODED,ZONE 100,,,,,,,,,,,,,,,727B,,,,,,,,,,25,L,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT TRANSITION PANEL AT BS 727B, LBL 25. REPLACED TRANSITION PANEL PER AARD 51-0-05-1."
CALA2025032103054,3/20/2025 0:00:00,3/21/2025 7:12:24,CALA,CALA,A,GL,33,A,5320,O,,,K,,,,IN,O,12238,BOEING,737824,28804,78270.0,28919.0,,,,,,,,,,,BOEING,SCUFF PLATE,141A82303,,CRACKED,ZONE 100,,,,,,,,,,,,,,,312,344,17,,,,,,,,,,,,,,3.0,,,,(SUPPORT TASK PARTS RACK) R1 SCUFF PLATE CRACKED IN FORWARD CORNER CLEANED AND WELDED AREA IAW B737-800 SRM 53-10-15 REPAIR 2 USING ERTI-5 TIT FILL ROD PO NO. 6343.1 FLOURSCENT PENETRANT INSPECTION OF WELD ACCOMPLISHED IAW BAC SOPM 20-20-02. NO CRACKS NOTED. PRIMED AREA IAW B737-800 SRM 51-20-01 ESFR COMPLETED
AALA202503201017,3/19/2025 0:00:00,3/20/2025 14:37:16,AALA,AALA,A,SW,21,A,5210,O,,,O,,,,NR,9,300UB,BOEING,7378,44506,375.0,150.0,,,,,,,,,,,,SHAFT,,,OUT OF RIG,DOOR HANDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS GROUNDED: AFT L2 DOOR HANDLE NOT OPERATING CORRECTLY. MUST BE TURNED 90 DEGREES TO ENGAGE OPENING MECHANISM. TROUBLESHOT AND FOUND SLEEVE FOR EXTERIOR HANDLE NOT CLOCKED PROPERLY. ENGAGING 90 DEGREES OFF. REMOVED AND REPLACED HANDLE SHAFT ASSEMBLY AND CLOCKED HANDLE SLEEVE TO CORRECT ORIENTATION. PER AMM 52-13-11.
SCNA20250324080,3/22/2025 0:00:00,3/24/2025 11:35:59,SCNA,SCNA,A,GL,15,A,2560,O,,,K,,,,IN,O,844SY,BOEING,7378K5,37240,33658.0,11496.0,,,,,,,,,,,,HOLDER,,,LOOSE,GIRT BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEFECT 789323: 1L GIRT BAR HOLDER IS LOOSE. - - RESOLUTION:	TIGHTENED 1L GIRT BAR HOLDER LEFT SIDE REF AMM 25-66-00
AALA202503247533,3/21/2025 0:00:00,3/24/2025 12:07:11,AALA,AALA,A,SW,21,A,2751,F,J,,A,,,,AP,O,344PP,BOEING,737823,31272,21936.0,9507.0,,,,,,,,,,,,TRANSMITTER,18173812,2602,FAULTED,ZONE 500,40682.0,17373.0,40682.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: FLAP DISAGREE, FLAP INDICATOR STOPPED AT 2; AIRCRAFT LANDED SAFELY AT PHX. PERFORMED FIM 27-51-00, REMOVED AND REPLACED RIGHT HAND NUMBER 5 FLAP POSITION TRANSMITTER. OPERTIONAL CHECK GOOD. PER AMM 27-58-01."
AALA202503247684,3/21/2025 0:00:00,3/24/2025 12:07:11,AALA,AALA,A,SW,21,A,2613,N,,,A,,,,CR,O,928NN,BOEING,737823,31172,34323.0,14867.0,,,,,,,,,,,,OVERHEAT LOOP,M356,,FALSE ACTIVATION,ZONE 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: RIGHT WING BODY OVERHEAT ILLUMINATED ENROUTE; AIRCRAFT AIR INTERRUPTED BACK TO AND LANDED SAFELY AT MIA. REMOVED AND REPLACED OVERHEAT LOOP M356. ALL OPERTIONAL CHECK GOOD. PER AMM 26-28-02.
AALA202504144487,3/27/2025 0:00:00,4/14/2025 10:10:10,AALA,AALA,A,SW,21,A,5315,O,,,K,,,,IN,V,927NN,BOEING,737823,31171,35063.0,15244.0,,,,,,,,,,,BOEING,FLOORBEAM,,,CORRODED,ZONE 200,,,,,,,,,,,,,,,986,,,,,,,,,,44,R,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOOR BEAM AT BS 986, RBL 44. REPAIRED FLOOR BEAM PER SRM 53-70-51-2R-6 AND EA 363558."
SWAA2025032407879,3/21/2025 0:00:00,3/24/2025 15:48:40,SWAA,SWAA,A,SW,29,A,2560,O,,,K,,,,IN,V,8571Z,BOEING,7378H4,36957,22353.0,11503.0,,,,,,,,,,,,FLASHLIGHT,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FWD F/A INBOARD FLASHLIGHT INBOARD<[01] REMOVED AND REPLACED FWD I/B F/A FLASHLIGHT IAW AMM 33-55-00. OPS CHECK GOOD.
AALA202503264538,3/11/2025 0:00:00,3/26/2025 14:53:32,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,923NN,BOEING,737823,31167,35203.0,15130.0,,,,,,,,,,,BOEING,SUPPORT,143A948523,,CORRODED,ZONE 100,,,,,,,,,,,,,,,500I,,,,,,,,,,30,L,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT AFT BULKHEAD LOWER LOBE SUPPORT ASSEMBLY AT BS 500I, LBL 30. REPLACED SUPPORT ASSEMBLY PER AARD 51-00-05-1."
SWAA2025032609542,3/25/2025 0:00:00,3/26/2025 15:31:08,SWAA,SWAA,A,SW,29,A,3350,O,,,K,,,,IN,V,8514F,BOEING,7378H4,36975,26909.0,13360.0,,,,,,,,,,,,LENS,,,MISSING,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F/AS REPORT EMERGENCY EXIT SIGN LIGHT LENSE MISSING ON ONE SIDE AT MID CABIN.<[01] REPLACED MID CABIN EMER. EXIT LIGHTED SIGN LENSE PER AMM 33.51.03; OPS CK NORMAL.
DALA2025032702255,3/19/2025 0:00:00,3/27/2025 13:46:47,DALA,DALA,A,SO,27,A,5312,O,,,K,,,,IN,V,3743H,BOEING,737832,30836,75346.0,30313.0,,,,,,,,,,,,BULKHEAD WEB,,,GOUGED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(LOG 0866492) WINGS / CENTER SECTION / REAR SPAR /VERTICAL PRESSURE DECK, BS 663 RBL 25-40 / WEB / GOUGES. REPAIRED PER ERA 623750-14."
CALA2025032703254,3/21/2025 0:00:00,3/27/2025 9:40:16,CALA,CALA,A,GL,33,A,5310,O,,,K,,,,IN,V,37290,BOEING,737824,31601,64484.0,23832.0,,,,,,,,,,,BOEING,WINDOW FRAME,,,DAMAGED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#3 LEFT HAND WINDOW FRAME POST E-F REPAIR PER ECRA 5310-08540. PER ECRA 5310-08540 PART 1 STEP 3 - REF ELB 4244212 , AFTER THE ACCUMULATION OF 48,900 TOTAL AIRCRAFT FLIGHT CYCLES, BUT BEFORE 49,000 TOTAL AIRCRAFT FLIGHT CYCLES, PLANNING TO CONTACT ENGINEERING FOR THE LEFT HAND #3 WINDOW FRAME POST E-F INSPECTION REQUIREMENTS ON AIRCRAFT N37290 IN ACCORDANCE WITH PART 2 OF THE LATEST REVISION OF ECRA 5310-08540. INFORMATION PURPOSE FOR MAJOR REPAIR REPORTING. TOMC APPROVED DIP CARRY. REF DIP LP 4244212, PLACED ON DIP FOR PLANNING TO CONTACT ENGINEERING FOR THE LEFT HAND #3 WINDOW FRAME POST E-F INSPECTION REQUIREMENTS IN ACCORDANCE WITH PART 2 OF THE LATEST REVISION OF ECRA 5310-08540, AFTER THE ACCUMULATION OF 48,900 TOTAL AIRCRAFT FLIGHT CYCLES, BUT BEFORE 49,000 TOTAL AIRCRAFT FLIGHT CYCLES."
ASAA2025030556864,3/5/2025 0:00:00,3/27/2025 18:28:47,ASAA,ASAA,A,NM,2,A,5320,O,,,K,,,,IN,V,530AS,BOEING,737890,36578,50500.0,14850.0,,,,,,,,,,,BOEING,SIDEWALL SUPPORT,146A9403181,,CORRODED,ZONE 100,,,,,,,,,,,,,,,727D,727D,,,,,,,,,24,R,30,R,162.0,165.0,,,2.0,,"AFT CARGO STA 727D RBL 30 SIDEWALL SUPPORT HAS CORROSION. GROUNDED - YES. REMOVED AND REPLACED SIDEWALL SUPPORT IAW B737-800 SRM 51-40-05-0G-0 AND 51-40-02-0G-0 W: 1"" O: .063"" R: .053"" L: 3"" D: .010""."
AALA202503280021,3/27/2025 0:00:00,3/28/2025 15:17:12,AALA,AALA,A,SW,21,A,5270,N,,,A,,,,CL,O,942NN,BOEING,737823,33492,32985.0,13622.0,,,,,,,,,,,,WARNING LIGHT,,,FALSE INDICATION,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS NOT DECLARED DUE TO: DURING TAKEOFF ROLL AT APPROXIMATELY 130 KNOTS MASTER CAUTION ILLUMINATED, DUE TO ""AFT CARGO DOOR LIGHT"". AFT CARGO DOOR LIGHT REMAINED ON DURING RETURN. AIRCRAFT AIR INTERRUPTED BACK TO AND LANDED SAFELY AT MIA. PERFORMED FIM 52-30-00-810-803. PSEU IS NOT SHOWING EXISTING FAULT, ALSO NO HISTORY. CONSIDERED AN INTERMITTENT FAULT. NO FAULT FOUND."
AALA202503288480,3/18/2025 0:00:00,3/28/2025 15:17:12,AALA,AALA,A,SW,21,A,5330,O,,,K,,,,IN,V,844NN,BOEING,737823,33212,44250.0,18741.0,,,,,,,,,,,BOEING,SKIN,,,TORN,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT IN BASE MAINTENANCE: RIGHT HAND SIDE OF FUSELAGE EXTERNAL POWER PANEL ACCESS DOOR CUTOUT HAS TORN SKIN AT LOWER EDGE. REPAIRED AREA AT RIGHT HAND SIDE OF FUSELAGE EXTERNAL POWER PANEL ACCESS DOOR CUTOUT. PER B737-NG SRM 53-10-15-2R PROCEDURE 4 REPAIR 4.
AALA202503283425,3/21/2025 0:00:00,3/28/2025 15:17:12,AALA,AALA,A,SW,21,A,2560,O,,,K,,,,IN,V,832NN,BOEING,737823,33521,44223.0,18744.0,,,,,,,,,,,BFGOODRICH,GIRT BAR,5A3307701,BNG20307,WORN,ZONE 800,29250.0,12218.0,4637.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT IN BASE MAINTENANCE: L1 SLIDE LOWER GIRT BAR FLAP LOWER SURFACE IS WORN IN SEVERAL AREAS. REMOVE AND REPLACED SLIDE.
DALA2025030401677,3/1/2025 0:00:00,3/4/2025 10:50:58,DALA,DALA,A,SO,27,A,5330,O,,,K,,,,IN,V,387DA,BOEING,737832,30374,76084.0,30686.0,,,,,,,,,,,BOEING,SKIN,,,GROUND DAMAGE,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT 3717, WHILE OVERNIGHT IN ATL, A WEATHER EVENT WITH HIGH WIND PUSHED A SET OF GROUND STAIRS INTO THE LEFT SIDE OF THE FUSELAGE BETWEEN STA 177-188. CORRECTIVE ACTION: PERFORMED HFEC INSPECTION, REMOVED DAMAGED AREA AND INSTALLED REPAIR DOUBLERS AND RE-INFORCEMENT REPAIRS PER ER/A 624396-14. (LP 0834921)"
CALA2025030400475,3/3/2025 0:00:00,3/5/2025 5:27:00,CALA,CALA,A,GL,33,A,3350,L,,,K,,,,IN,C,76502,BOEING,737824,31603,57724.0,21724.0,,,,,,,,,,,GE,LAMP,767,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DURING INBOUND EMERGENCY LIGHT TESTING, THE RH OVERWING ESCAPE GROUND ILLUMINATION LIGHT WAS INOP. SUPPORT TASK NSA EMX NR 00039 REMOVED AND REPLACED EMERGENCY RH OVER WING ESCAPE GROUND ILLUMINATION LIGHT LAMP, OPS CHECK GOOD IAW B737-800 AMM 33-51-04 DATA WAS TRANSCRIBED FROM NSA EMX NR 00039."
AALA202504018596,3/28/2025 0:00:00,4/1/2025 11:45:15,AALA,AALA,A,SW,21,A,2840,J,,,O,,,,CR,O,948NN,BOEING,737823,31189,32404.0,13317.0,,,,,,,,,,,,COMPENSATOR,,,FAULTED,FUEL SYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS GROUNDED: IN FLIGHT THE NUMBER 2 FUEL QUANTITY INDICATION BLANKED FOR 2 TO 3 MINUTES. WHEN THE INDICATION RETURNED THE NUMBER 2 QUANTITY WAS APPROXIMATELY 400 LBS BELOW THE NUMBER 1 QUANTITY. THE FUEL HAD BEEN BALANCED SEVERAL MINUTES PRIOR TO WITHIN 100 LBS. FUEL FLOW WAS THE SAME FOR BOTH ENGINES. PERFORMED FIM 28-41-00-810-801. FQIS BITE PROCEDURE FOUND COMPENSATOR AT FAULT. **SUPPLEMENTAL REPORT WILL BE SUBMITTED**(OPEN).
DALA2025040102415,3/30/2025 0:00:00,4/1/2025 11:55:34,DALA,DALA,A,SO,27,A,5315,O,,,K,,,,IN,V,3749D,BOEING,737832,30490,76305.0,29121.0,,,,,,,,,,,BOEING,FLOORBEAM,,,CORRODED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,"(LOG 0886181) AFT MAIN CABIN FLOOR STRUCTURE HAS CORROSION AROUND FASTENER LOCATION, STA 986 LBL 43. REPAIRED AFT MAIN CABIN FLOOR STRUCTURE , STA 986 LBL 43 IAW B737 SRM 53-70-51-2R-4."
AALA202504013033,3/24/2025 0:00:00,4/1/2025 15:49:09,AALA,AALA,A,SW,21,A,2560,O,,,K,,,,IN,V,952AA,BOEING,737823,30088,65328.0,27788.0,,,,,,,,,,,,TUBE,30VG0750RG2,,MISSING,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT WAS NOT GROUNDED: R4 DOOR SLIDE GIRT BAR MISSING RED HEAT SHRINK TUBING FORM AFT END. INSTALLED 4R GIRT BAR RED SHRINK TUBING, PER AARD 25-66-00-4."
SWAA2025030401276,3/2/2025 0:00:00,3/4/2025 15:52:48,SWAA,SWAA,A,SW,29,A,3350,O,,,K,,,,TX,9,8545V,BOEING,7378H4,63573,24809.0,12564.0,,,,,,,,,,,,COVER,,,LOOSE,ZN 200 FUS TOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MID- CABIN-EXIT SALIDA- SIGN COVER FELL OFF<[01] INSTALLED MID- CABINET EXIT SIGN COVER IAW AMM 33-51-02.
DALA2025030501738,3/2/2025 0:00:00,3/5/2025 15:15:58,DALA,DALA,A,SO,27,A,5511,O,,,K,,,,IN,V,3742C,BOEING,737832,30835,75408.0,30122.0,,,,,,,,,,,BOEING,RIB,,,CRACKED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(LOG 0836349) CRACK ON RIB 105.26 ACCESS PANEL 331B LEADING EDGE LH HORIZONTAL STABILIZER. REPLACED RIB 105.26 ACCESS PANEL 331B LEADING EDGE LH HORIZONTAL STABILIZER AS PER B737-800 SRM 51-40-02 AND DWG 186A1001 ,REV A."
